ID	AFR	EUR	AMR
RP-2030_USACHP289647873707	0	2	0
RP-2030_USACHP290254363261	2	0	0
RP-2030_USACHP290614891382	2	0	0
RP-2030_USACHP290999586872	2	0	0
RP-2030_USACHP291453852680	2	0	0
RP-2030_USACHP291907496759	2	0	0
RP-2030_USACHP293388216728	2	0	0
RP-2030_USACHP294060615372	2	0	0
RP-2030_USACHP294107462931	2	0	0
RP-2030_USACHP296516699705	2	0	0
RP-2030_USACHP296783664317	2	0	0
RP-2030_USACHP299208181062	2	0	0
RP-2030_USACHP299885471491	2	0	0
RP-2030_USACHP300815071602	1	1	0
RP-2030_USACHP302361483105	2	0	0
RP-2030_USACHP302869287296	0	2	0
RP-2030_USACHP303866417865	2	0	0
RP-2030_USACHP305887356305	2	0	0
RP-2030_USACHP306068380486	2	0	0
RP-2030_USACHP306388731329	1	1	0
RP-2030_USACHP307190421211	1	1	0
RP-2030_USACHP308626638821	2	0	0
RP-2030_USACHP308707635584	2	0	0
RP-2030_USACHP308950518317	0	2	0
RP-2030_USACHP309258572977	2	0	0
RP-2030_USACHP309346654125	2	0	0
RP-2030_USACHP310308287712	0	2	0
RP-2030_USACHP310680727150	2	0	0
RP-2030_USACHP311908005071	1	1	0
RP-2030_USACHP315201638794	2	0	0
RP-2030_USACHP316168753228	0	2	0
RP-2030_USACHP316902923777	2	0	0
RP-2030_USACHP317678729398	2	0	0
RP-2030_USACHP317988438474	2	0	0
RP-2030_USACHP318107949462	2	0	0
RP-2030_USACHP319989204170	1	0	1
RP-2030_USACHP321929195777	2	0	0
RP-2030_USACHP322789155920	1	1	0
RP-2030_USACHP323563283777	0	2	0
RP-2030_USACHP324321214289	2	0	0
RP-2030_USACHP324518141822	0	2	0
RP-2030_USACHP325809736750	2	0	0
RP-2030_USACHP326103575964	2	0	0
RP-2030_USACHP326709418198	2	0	0
RP-2030_USACHP327194485738	1	1	0
RP-2030_USACHP328051184207	2	0	0
RP-2030_USACHP328601325817	2	0	0
RP-2030_USACHP329189814626	2	0	0
RP-2030_USACHP329235340893	2	0	0
RP-2030_USACHP333703034235	2	0	0
RP-2030_USACHP334862599519	2	0	0
RP-2030_USACHP337164805354	2	0	0
RP-2030_USACHP338520569489	2	0	0
RP-2030_USACHP339020733967	1	1	0
RP-2030_USACHP339060567938	2	0	0
RP-2030_USACHP339543009567	1	1	0
RP-2030_USACHP341880390341	2	0	0
RP-2030_USACHP342282779858	2	0	0
RP-2030_USACHP342967270547	2	0	0
RP-2030_USACHP344005368409	2	0	0
RP-2030_USACHP344093405711	2	0	0
RP-2030_USACHP347231379056	2	0	0
RP-2030_USACHP350726343518	1	1	0
RP-2030_USACHP351266770654	0	1	1
RP-2030_USACHP351426537008	2	0	0
RP-2030_USACHP352235539880	1	1	0
RP-2030_USACHP355293512028	0	1	1
RP-2030_USACHP357527604584	2	0	0
RP-2030_USACHP358544055364	2	0	0
RP-2030_USACHP358793239363	2	0	0
RP-2030_USACHP360253200972	0	2	0
RP-2030_USACHP361142118420	2	0	0
RP-2030_USACHP363555999002	0	2	0
RP-2030_USACHP365099440882	2	0	0
RP-2030_USACHP371175545245	2	0	0
RP-2030_USACHP372679151293	2	0	0
RP-2030_USACHP373666350581	2	0	0
RP-2030_USACHP374994016324	2	0	0
RP-2030_USACHP375847464440	2	0	0
RP-2030_USACHP376960624250	0	1	1
RP-2030_USACHP377669666455	2	0	0
RP-2030_USACHP378747239717	2	0	0
RP-2030_USACHP381673694858	1	1	0
RP-2030_USACHP383205265675	2	0	0
RP-2030_USACHP383235802048	0	2	0
RP-2030_USACHP384756394206	2	0	0
RP-2030_USACHP385803198369	0	2	0
RP-2030_USACHP386682787393	2	0	0
RP-2030_USACHP386911209693	2	0	0
RP-2030_USACHP387173317464	0	2	0
RP-2030_USACHP390171110068	2	0	0
RP-2030_USACHP392123236539	1	1	0
RP-2030_USACHP392841179999	1	1	0
RP-2030_USACHP394297848066	2	0	0
RP-2030_USACHP396191748505	0	2	0
RP-2030_USACHP398005413851	2	0	0
RP-2030_USACHP399403857611	2	0	0
RP-2030_USACHP402720023875	1	1	0
RP-2030_USACHP403409038064	2	0	0
RP-2030_USACHP404813754769	1	1	0
RP-2030_USACHP406087715301	0	2	0
RP-2030_USACHP410012107217	2	0	0
RP-2030_USACHP410074859731	2	0	0
RP-2030_USACHP410105684995	2	0	0
RP-2030_USACHP410775222209	0	2	0
RP-2030_USACHP413011260784	2	0	0
RP-2030_USACHP415494944870	2	0	0
RP-2030_USACHP415822907204	2	0	0
RP-2030_USACHP419720454692	2	0	0
RP-2030_USACHP420339922953	2	0	0
RP-2030_USACHP421925698848	0	2	0
RP-2030_USACHP423018184210	1	1	0
RP-2030_USACHP424018077079	2	0	0
RP-2030_USACHP424269846334	0	0	2
RP-2030_USACHP429721354056	2	0	0
RP-2030_USACHP430351238654	2	0	0
RP-2030_USACHP431159189397	1	1	0
RP-2030_USACHP433543882796	0	2	0
RP-2030_USACHP435101908510	2	0	0
RP-2030_USACHP435444462433	2	0	0
RP-2030_USACHP435873920941	0	2	0
RP-2030_USACHP436647964244	0	2	0
RP-2030_USACHP437627959512	2	0	0
RP-2030_USACHP438560498069	1	1	0
RP-2030_USACHP438573821113	2	0	0
RP-2030_USACHP441970031677	0	2	0
RP-2030_USACHP443779871053	2	0	0
RP-2030_USACHP445070124142	1	1	0
RP-2030_USACHP445215977002	2	0	0
RP-2030_USACHP445989612411	2	0	0
RP-2030_USACHP447157943670	2	0	0
RP-2030_USACHP447212325041	1	1	0
RP-2030_USACHP448746332703	2	0	0
RP-2030_USACHP448962807786	1	1	0
RP-2030_USACHP452631596990	2	0	0
RP-2030_USACHP452958738587	2	0	0
RP-2030_USACHP455236879830	2	0	0
RP-2030_USACHP455704903751	2	0	0
RP-2030_USACHP457216383479	2	0	0
RP-2030_USACHP457297736188	1	1	0
RP-2030_USACHP459459922522	2	0	0
RP-2030_USACHP460834669861	2	0	0
RP-2030_USACHP461385176884	2	0	0
RP-2030_USACHP461395772108	2	0	0
RP-2030_USACHP461542908908	0	2	0
RP-2030_USACHP462104420618	1	1	0
RP-2030_USACHP462213789369	2	0	0
RP-2030_USACHP464329177169	1	1	0
RP-2030_USACHP464586206185	1	1	0
RP-2030_USACHP466311473116	2	0	0
RP-2030_USACHP467458533314	2	0	0
RP-2030_USACHP468924359585	2	0	0
RP-2030_USACHP469875065420	1	1	0
RP-2030_USACHP471552801043	1	1	0
RP-2030_USACHP473854323729	2	0	0
RP-2030_USACHP476722876450	0	2	0
RP-2030_USACHP478186984799	1	1	0
RP-2030_USACHP478315421717	0	2	0
RP-2030_USACHP479089405673	2	0	0
RP-2030_USACHP479210780434	2	0	0
RP-2030_USACHP482262610154	0	2	0
RP-2030_USACHP484657601119	2	0	0
RP-2030_USACHP485693452277	2	0	0
RP-2030_USACHP485754774122	2	0	0
RP-2030_USACHP486465313525	0	2	0
RP-2030_USACHP488831175622	1	1	0
RP-2030_USACHP489327443579	0	2	0
RP-2030_USACHP492497482267	1	1	0
RP-2030_USACHP493808509274	2	0	0
RP-2030_USACHP494256218453	2	0	0
RP-2030_USACHP496019086953	2	0	0
RP-2030_USACHP497061816954	2	0	0
RP-2030_USACHP499105697439	2	0	0
RP-2030_USACHP499730802828	2	0	0
RP-2030_USACHP500859639650	2	0	0
RP-2030_USACHP502383790494	0	2	0
RP-2030_USACHP502549530659	2	0	0
RP-2030_USACHP502865578039	2	0	0
RP-2030_USACHP505480319181	2	0	0
RP-2030_USACHP506675630664	2	0	0
RP-2030_USACHP506885463739	1	0	1
RP-2030_USACHP506988543594	0	2	0
RP-2030_USACHP508614658254	2	0	0
RP-2030_USACHP509065476490	2	0	0
RP-2030_USACHP509615508800	0	2	0
RP-2030_USACHP510678869216	2	0	0
RP-2030_USACHP511101604115	2	0	0
RP-2030_USACHP511719505806	2	0	0
RP-2030_USACHP517526686739	1	1	0
RP-2030_USACHP518576148036	2	0	0
RP-2030_USACHP519471333448	2	0	0
RP-2030_USACHP520059605684	2	0	0
RP-2030_USACHP521250661766	2	0	0
RP-2030_USACHP521678037125	2	0	0
RP-2030_USACHP522805436317	2	0	0
RP-2030_USACHP522853121137	2	0	0
RP-2030_USACHP524387888799	2	0	0
RP-2030_USACHP524619255564	1	1	0
RP-2030_USACHP526597033994	2	0	0
RP-2030_USACHP529126624335	2	0	0
RP-2030_USACHP529327330405	2	0	0
RP-2030_USACHP530238898835	1	1	0
RP-2030_USACHP532043315105	2	0	0
RP-2030_USACHP532662614017	1	1	0
RP-2030_USACHP536293191467	2	0	0
RP-2030_USACHP539084614711	2	0	0
RP-2030_USACHP540059783226	2	0	0
RP-2030_USACHP540269320899	2	0	0
RP-2030_USACHP545391610211	2	0	0
RP-2030_USACHP545813970403	1	1	0
RP-2030_USACHP547896794576	2	0	0
RP-2030_USACHP548089823175	2	0	0
RP-2030_USACHP549218214842	1	1	0
RP-2030_USACHP549383815752	2	0	0
RP-2030_USACHP552752937982	2	0	0
RP-2030_USACHP554194886827	0	2	0
RP-2030_USACHP554727301554	2	0	0
RP-2030_USACHP554736370348	2	0	0
RP-2030_USACHP555013789498	2	0	0
RP-2030_USACHP556388096958	2	0	0
RP-2030_USACHP560218180823	2	0	0
RP-2030_USACHP560517696878	2	0	0
RP-2030_USACHP563694954492	2	0	0
RP-2030_USACHP564467419819	0	1	1
RP-2030_USACHP564526878967	2	0	0
RP-2030_USACHP565107207022	2	0	0
RP-2030_USACHP569694666977	2	0	0
RP-2030_USACHP570586064455	0	1	1
RP-2030_USACHP573136134937	1	1	0
RP-2030_USACHP573620279281	2	0	0
RP-2030_USACHP573904717920	1	1	0
RP-2030_USACHP575571691074	2	0	0
RP-2030_USACHP578250326514	2	0	0
RP-2030_USACHP579136326347	1	1	0
RP-2030_USACHP579237090804	0	2	0
RP-2030_USACHP579335998100	1	1	0
RP-2030_USACHP579684182429	2	0	0
RP-2030_USACHP581371371534	0	1	1
RP-2030_USACHP581927021643	1	1	0
RP-2030_USACHP582388735135	2	0	0
RP-2030_USACHP583015276369	2	0	0
RP-2030_USACHP583289756719	2	0	0
RP-2030_USACHP587188994994	1	0	1
RP-2030_USACHP587555768503	1	1	0
RP-2030_USACHP588061652908	2	0	0
RP-2030_USACHP588393129122	2	0	0
RP-2030_USACHP592734741329	2	0	0
RP-2030_USACHP593359596484	2	0	0
RP-2030_USACHP597666347747	1	1	0
RP-2030_USACHP604380491317	0	2	0
RP-2030_USACHP608939937583	1	1	0
RP-2030_USACHP610465473953	1	1	0
RP-2030_USACHP610567193890	1	1	0
RP-2030_USACHP610970223320	2	0	0
RP-2030_USACHP612126576120	1	1	0
RP-2030_USACHP617990619342	2	0	0
RP-2030_USACHP621353883116	0	2	0
RP-2030_USACHP623029781006	0	2	0
RP-2030_USACHP624052691883	2	0	0
RP-2030_USACHP624986395056	2	0	0
RP-2030_USACHP630275465399	2	0	0
RP-2030_USACHP630995047460	0	1	0
RP-2030_USACHP633142492564	2	0	0
RP-2030_USACHP633278660197	0	1	1
RP-2030_USACHP633602007629	1	1	0
RP-2030_USACHP635998696841	1	1	0
RP-2030_USACHP636555525435	0	2	0
RP-2030_USACHP636723264629	2	0	0
RP-2030_USACHP638336428671	2	0	0
RP-2030_USACHP638526321586	0	2	0
RP-2030_USACHP638652846460	1	1	0
RP-2030_USACHP639905978521	2	0	0
RP-2030_USACHP641235633524	2	0	0
RP-2030_USACHP644714026314	2	0	0
RP-2030_USACHP644822246968	0	1	1
RP-2030_USACHP647265112937	2	0	0
RP-2030_USACHP648411572915	2	0	0
RP-2030_USACHP648453066549	1	1	0
RP-2030_USACHP649381135938	0	2	0
RP-2030_USACHP649430893510	2	0	0
RP-2030_USACHP652292679657	1	1	0
RP-2030_USACHP652803793683	2	0	0
RP-2030_USACHP653288895981	2	0	0
RP-2030_USACHP659480591592	0	2	0
RP-2030_USACHP660708397234	2	0	0
RP-2030_USACHP660746064755	2	0	0
RP-2030_USACHP662281948638	2	0	0
RP-2030_USACHP662336794962	2	0	0
RP-2030_USACHP665711572821	2	0	0
RP-2030_USACHP667040433262	2	0	0
RP-2030_USACHP667396635629	2	0	0
RP-2030_USACHP669313447307	2	0	0
RP-2030_USACHP669528075962	0	1	1
RP-2030_USACHP670245096700	2	0	0
RP-2030_USACHP670258797683	2	0	0
RP-2030_USACHP671280442220	2	0	0
RP-2030_USACHP673245952617	2	0	0
RP-2030_USACHP673799398506	1	1	0
RP-2030_USACHP675896398122	1	1	0
RP-2030_USACHP676107474076	2	0	0
RP-2030_USACHP681068799417	2	0	0
RP-2030_USACHP681658113864	2	0	0
RP-2030_USACHP681749523817	2	0	0
RP-2030_USACHP682557169798	2	0	0
RP-2030_USACHP683224308436	0	2	0
RP-2030_USACHP685749589799	0	2	0
RP-2030_USACHP686087052649	0	2	0
RP-2030_USACHP687021597596	1	1	0
RP-2030_USACHP688289821734	2	0	0
RP-2030_USACHP688417671660	2	0	0
RP-2030_USACHP689251861794	1	0	1
RP-2030_USACHP690109676912	1	1	0
RP-2030_USACHP691107404192	1	1	0
RP-2030_USACHP691212764570	2	0	0
RP-2030_USACHP692083451929	2	0	0
RP-2030_USACHP692237082479	0	2	0
RP-2030_USACHP692637193522	2	0	0
RP-2030_USACHP695575546360	2	0	0
RP-2030_USACHP698213790127	2	0	0
RP-2030_USACHP698262561933	1	1	0
RP-2030_USACHP698505733939	0	2	0
RP-2030_USACHP702351580053	2	0	0
RP-2030_USACHP705000815809	2	0	0
RP-2030_USACHP705790399306	1	1	0
RP-2030_USACHP705875623909	2	0	0
RP-2030_USACHP705934651795	2	0	0
RP-2030_USACHP707069461492	2	0	0
RP-2030_USACHP709681836860	2	0	0
RP-2030_USACHP710348238217	2	0	0
RP-2030_USACHP715067547769	1	1	0
RP-2030_USACHP716682847398	2	0	0
RP-2030_USACHP718103244648	1	1	0
RP-2030_USACHP718859450808	2	0	0
RP-2030_USACHP720001310299	2	0	0
RP-2030_USACHP720247938440	2	0	0
RP-2030_USACHP721243457649	2	0	0
RP-2030_USACHP722648433225	2	0	0
RP-2030_USACHP724131227165	2	0	0
RP-2030_USACHP725238552694	2	0	0
RP-2030_USACHP726727266370	2	0	0
RP-2030_USACHP727034038052	0	2	0
RP-2030_USACHP728587484157	2	0	0
RP-2030_USACHP728765564427	2	0	0
RP-2030_USACHP729095020540	2	0	0
RP-2030_USACHP730543513606	2	0	0
RP-2030_USACHP730608576345	0	2	0
RP-2030_USACHP731328840006	2	0	0
RP-2030_USACHP732211441091	2	0	0
RP-2030_USACHP733756165777	2	0	0
RP-2030_USACHP734674884724	2	0	0
RP-2030_USACHP736011133892	0	2	0
RP-2030_USACHP737450412310	1	1	0
RP-2030_USACHP737856362185	0	2	0
RP-2030_USACHP739275803993	2	0	0
RP-2030_USACHP739764045781	1	1	0
RP-2030_USACHP740666661400	2	0	0
RP-2030_USACHP741077484074	2	0	0
RP-2030_USACHP741633146799	2	0	0
RP-2030_USACHP742859659639	2	0	0
RP-2030_USACHP743222033968	0	2	0
RP-2030_USACHP744845690906	1	1	0
RP-2030_USACHP745348681269	2	0	0
RP-2030_USACHP745443782765	0	1	1
RP-2030_USACHP745904430365	0	2	0
RP-2030_USACHP747444992315	2	0	0
RP-2030_USACHP748355085165	2	0	0
RP-2030_USACHP748451839406	2	0	0
RP-2030_USACHP749612369350	2	0	0
RP-2030_USACHP750013561157	0	2	0
RP-2030_USACHP752576759587	0	2	0
RP-2030_USACHP753760740519	2	0	0
RP-2030_USACHP754273522585	0	1	1
RP-2030_USACHP756809413212	1	1	0
RP-2030_USACHP757084684996	0	2	0
RP-2030_USACHP757810195978	1	1	0
RP-2030_USACHP758834710732	2	0	0
RP-2030_USACHP759412667019	2	0	0
RP-2030_USACHP759672108077	2	0	0
RP-2030_USACHP762231709274	2	0	0
RP-2030_USACHP762617491837	2	0	0
RP-2030_USACHP764482811964	2	0	0
RP-2030_USACHP765751627185	2	0	0
RP-2030_USACHP767460180912	1	1	0
RP-2030_USACHP767634364298	1	1	0
RP-2030_USACHP770171900587	2	0	0
RP-2030_USACHP771100894738	2	0	0
RP-2030_USACHP777323831798	0	2	0
RP-2030_USACHP779428668516	2	0	0
RP-2030_USACHP780154759290	2	0	0
RP-2030_USACHP781122941930	2	0	0
RP-2030_USACHP781468501267	2	0	0
RP-2030_USACHP781678817967	2	0	0
RP-2030_USACHP783865464331	2	0	0
RP-2030_USACHP784336429593	2	0	0
RP-2030_USACHP786743489967	2	0	0
RP-2030_USACHP787566840853	0	2	0
RP-2030_USACHP791191739888	1	1	0
RP-2030_USACHP793683370392	2	0	0
RP-2030_USACHP794298519213	2	0	0
RP-2030_USACHP796103418897	0	2	0
RP-2030_USACHP797898603910	1	1	0
RP-2030_USACHP799670111892	1	1	0
RP-2030_USACHP800759351537	0	2	0
RP-2030_USACHP800906589311	1	1	0
RP-2030_USACHP802270209367	1	1	0
RP-2030_USACHP803905055907	2	0	0
RP-2030_USACHP804152926216	1	1	0
RP-2030_USACHP806373062167	2	0	0
RP-2030_USACHP806521895240	2	0	0
RP-2030_USACHP807635462410	2	0	0
RP-2030_USACHP808799491155	1	1	0
RP-2030_USACHP810335407211	2	0	0
RP-2030_USACHP810666926734	1	1	0
RP-2030_USACHP812384831644	1	1	0
RP-2030_USACHP814419239458	2	0	0
RP-2030_USACHP815442219000	0	2	0
RP-2030_USACHP815456716675	2	0	0
RP-2030_USACHP818759719820	2	0	0
RP-2030_USACHP821659013273	1	1	0
RP-2030_USACHP823872503196	1	1	0
RP-2030_USACHP825042879662	2	0	0
RP-2030_USACHP825157680321	1	1	0
RP-2030_USACHP826811754329	1	1	0
RP-2030_USACHP828089400509	2	0	0
RP-2030_USACHP829523016273	2	0	0
RP-2030_USACHP830959418595	1	1	0
RP-2030_USACHP831218354984	1	1	0
RP-2030_USACHP831937969078	2	0	0
RP-2030_USACHP832412594663	2	0	0
RP-2030_USACHP832954490342	2	0	0
RP-2030_USACHP835774431985	2	0	0
RP-2030_USACHP837349632786	1	0	0
RP-2030_USACHP837490977093	2	0	0
RP-2030_USACHP841084661369	2	0	0
RP-2030_USACHP842126153091	2	0	0
RP-2030_USACHP844329398415	2	0	0
RP-2030_USACHP846508112597	0	2	0
RP-2030_USACHP846821653708	0	1	1
RP-2030_USACHP846925675989	2	0	0
RP-2030_USACHP847065713542	2	0	0
RP-2030_USACHP847767318243	2	0	0
RP-2030_USACHP848006335228	2	0	0
RP-2030_USACHP851447477756	2	0	0
RP-2030_USACHP851662707661	0	2	0
RP-2030_USACHP852604670447	1	1	0
RP-2030_USACHP852785576752	0	2	0
RP-2030_USACHP853587642068	1	0	1
RP-2030_USACHP855690124716	2	0	0
RP-2030_USACHP856744912509	2	0	0
RP-2030_USACHP860679199609	2	0	0
RP-2030_USACHP860812700771	2	0	0
RP-2030_USACHP862299520775	1	1	0
RP-2030_USACHP862850314810	2	0	0
RP-2030_USACHP867409835528	2	0	0
RP-2030_USACHP867848773576	2	0	0
RP-2030_USACHP872787993301	2	0	0
RP-2030_USACHP872964509099	2	0	0
RP-2030_USACHP873340355001	1	1	0
RP-2030_USACHP874776670173	2	0	0
RP-2030_USACHP874792425159	2	0	0
RP-2030_USACHP876105270607	2	0	0
RP-2030_USACHP876701216513	2	0	0
RP-2030_USACHP881187137313	0	2	0
RP-2030_USACHP882216571722	2	0	0
RP-2030_USACHP885128347243	1	1	0
RP-2030_USACHP886002287368	2	0	0
RP-2030_USACHP888000123338	2	0	0
RP-2030_USACHP890408600227	0	2	0
RP-2030_USACHP892039507011	2	0	0
RP-2030_USACHP892315883440	1	1	0
RP-2030_USACHP896522477794	1	1	0
RP-2030_USACHP897808624593	2	0	0
RP-2030_USACHP899885411338	2	0	0
RP-2030_USACHP903900215805	0	2	0
RP-2030_USACHP904381702831	2	0	0
RP-2030_USACHP904560468730	2	0	0
RP-2030_USACHP904701370102	2	0	0
RP-2030_USACHP904830510966	2	0	0
RP-2030_USACHP907989562988	1	1	0
RP-2030_USACHP909257050963	1	1	0
RP-2030_USACHP912188145374	2	0	0
RP-2030_USACHP914769389983	2	0	0
RP-2030_USACHP915041596101	0	2	0
RP-2030_USACHP915739987011	2	0	0
RP-2030_USACHP916090587669	2	0	0
RP-2030_USACHP916212537594	2	0	0
RP-2030_USACHP916238741283	2	0	0
RP-2030_USACHP916510178012	2	0	0
RP-2030_USACHP916921434819	2	0	0
RP-2030_USACHP917883438180	1	1	0
RP-2030_USACHP919589667784	0	2	0
RP-2030_USACHP920401485412	0	2	0
RP-2030_USACHP920759443198	2	0	0
RP-2030_USACHP922658814277	2	0	0
RP-2030_USACHP922991218982	2	0	0
RP-2030_USACHP927153631536	1	0	0
RP-2030_USACHP927866850923	1	1	0
RP-2030_USACHP928684722003	2	0	0
RP-2030_USACHP929737532096	2	0	0
RP-2030_USACHP932062105228	2	0	0
RP-2030_USACHP932774854887	2	0	0
RP-2030_USACHP933137306342	2	0	0
RP-2030_USACHP939284730781	2	0	0
RP-2030_USACHP940259259227	2	0	0
RP-2030_USACHP941055225678	2	0	0
RP-2030_USACHP941509915126	2	0	0
RP-2030_USACHP947090365771	2	0	0
RP-2030_USACHP948413254081	2	0	0
RP-2030_USACHP949279685970	1	1	0
RP-2030_USACHP951742783834	1	1	0
RP-2030_USACHP953378151098	2	0	0
RP-2030_USACHP953764850384	2	0	0
RP-2030_USACHP955236607911	2	0	0
RP-2030_USACHP956807842955	1	1	0
RP-2030_USACHP957579615371	2	0	0
RP-2030_USACHP957721146655	2	0	0
RP-2030_USACHP959526096607	0	2	0
RP-2030_USACHP961351536937	2	0	0
RP-2030_USACHP961675419601	2	0	0
RP-2030_USACHP963022210425	2	0	0
RP-2030_USACHP963283358050	2	0	0
RP-2030_USACHP964721072875	1	1	0
RP-2030_USACHP964873497373	2	0	0
RP-2030_USACHP965548262220	1	1	0
RP-2030_USACHP966392384902	2	0	0
RP-2030_USACHP969114163062	2	0	0
RP-2030_USACHP974818480554	1	1	0
RP-2030_USACHP975748585511	2	0	0
RP-2030_USACHP979712626116	2	0	0
RP-2030_USACHP980731921084	2	0	0
RP-2030_USACHP986700491406	2	0	0
RP-2030_USACHP987818561716	2	0	0
RP-2030_USACHP988233203659	2	0	0
RP-2030_USACHP988837512401	2	0	0
RP-2030_USACHP994050405370	2	0	0
RP-2030_USACHP996286730778	2	0	0
RP-2030_USACHP996772957261	1	0	0
RP-2030_USACHP997013792715	2	0	0
RP-2030_USACHP997089955159	2	0	0
RP-2030_USACHP998061852309	0	2	0
RP-2030_USACHP998159387004	2	0	0
RP-2030_USACHP999064713442	2	0	0
RP-2030_USAHEPALB0015	1	1	0
RP-2030_USAHEPALB0016	2	0	0
RP-2030_USAHEPCHC0015	2	0	0
RP-2030_USAHEPCHC0016	1	0	1
RP-2030_USAHEPCOL0010	2	0	0
RP-2030_USAHEPCOL0012	2	0	0
RP-2030_USAHEPCOL0014	0	2	0
RP-2030_USAHEPCOL0018	0	2	0
RP-2030_USAHEPMAYO0014	0	2	0
RP-2030_USAHEPMEG0022	0	0	2
RP-2030_USAHEPMESC0010	0	1	1
RP-2030_USAHEPMESC0011	0	2	0
RP-2030_USAHEPMUSC0008	2	0	0
RP-2030_USAHEPNYU0056	2	0	0
RP-2030_USAHEPUAB0014	2	0	0
RP-2030_USAHEPUMIA0016	0	2	0
RP-2030_USAHEPUMIA0017	0	2	0
RP-2030_USAHEPUTEX0004	0	2	0
RP-2030_USAHEPUWO0004	0	1	1
RP-2030_USAHEPUWO0009	0	2	0
RP-2030_USAHEPYALE0016	1	1	0
RP-2030_USAHEPYALE0019	2	0	0
RP-2030_USAHEPYALE0020	2	0	0
RP-2030_USAUPNEG0026P	2	0	0
RP-2030_USAUPNEG0093P	2	0	0
RP-2030_USAUPNEG0164P	2	0	0
RP-2030_USAUPNEG0356P	0	2	0
RP-2030_USAUPNEG0381P	0	2	0
RP-2030_USAUPNEG0406P	0	2	0
RP-2030_USAUPNEG0435P	2	0	0
RP-2030_USAUPNEG0474P	2	0	0
RP-2030_USAUPNEG0484P	2	0	0
RP-2030_USAUPNEG0527P	0	2	0
RP-2030_USAUPNEG0532P	0	1	1
RP-2030_USAUPNEG0533P	0	2	0
RP-2030_USAUPNEG0545P	0	2	0
RP-2030_USAUPNEG0565P	2	0	0
RP-2030_USAUPNEG0575P	0	2	0
RP-2030_USAUPNEG0599P	0	2	0
RP-2030_USAUPNEG0609P	0	2	0
RP-2030_USAUPNEG0628P	2	0	0
RP-2030_USAUPNEG0632P	1	1	0
RP-2030_USAUPNEG0650P	0	1	1
RP-2030_USAUPNEG0651P	1	1	0
RP-2030_USAUPNEG0655P	2	0	0
RP-2030_USAUPNEG0662P	1	1	0
RP-2030_USAUPNEG0663P	0	2	0
RP-2030_USAUPNEG0689P	2	0	0
RP-2030_USAUPNEG0690P	2	0	0
RP-2030_USAUPNEG0692P	2	0	0
RP-2030_USAUPNEG0707P	1	1	0
RP-2030_USAUPNEG0740P	2	0	0
RP-2030_USAUPNEG0747P	0	2	0
RP-2030_USAUPNEG0751P	1	1	0
RP-2030_USAUPNEG0766P	1	1	0
RP-2030_USAUPNEG0769P	1	1	0
RP-2030_USAUPNEG0770P	2	0	0
RP-2030_USAUPNEG0821P	0	2	0
RP-2030_USAUPNEG0827P	0	1	1
RP-2030_USAUPNEG0843P	2	0	0
RP-2030_USAUPNEG0880P	0	2	0
RP-2030_USAUPNEG0884P	1	1	0
RP-2030_USAUPNEG0901P	0	2	0
RP-2030_USAUPNEG0902P	2	0	0
RP-2030_USAUPNEG0914P	2	0	0
RP-2030_USAUPNEG0919P	0	1	1
RP-2030_USAUPNEG0920P	1	1	0
RP-2030_USAUPNEG0929P	0	2	0
RP-2030_USAUPNEG0930P	1	1	0
RP-2030_USAUPNEG0954P	0	0	2
RP-2030_USAUPNEG0964P	2	0	0
RP-2030_USAUPNEG0981P	0	2	0
RP-2030_USAUPNEG0984P	2	0	0
RP-2030_USAUPNEG0996P	0	2	0
RP-2030_USAUPNEG0998P	0	0	2
RP-2030_USAUPNEG1002P	2	0	0
RP-2030_USAUPNEG1004P	0	2	0
RP-2030_USAUPNEG1023P	2	0	0
RP-2030_USAUPNEG1026P	2	0	0
RP-2030_USAUPNEG1028P	0	2	0
RP-2030_USAUPNEG1042P	1	1	0
RP-2030_USAUPNEG1046P	1	1	0
RP-2030_USAUPNEG1064P	0	1	1
RP-2030_USAUPNEG1065P	0	2	0
RP-2030_USAUPNEG1067P	2	0	0
RP-2030_USAUPNEG1069P	0	2	0
RP-2030_USAUPNEG1086P	0	2	0
RP-2030_USAUPNEG1094P	1	1	0
RP-2030_USAUPNEG1096P	1	1	0
RP-2030_USAUPNEG1097P	0	2	0
RP-2030_USAUPNEG1104P	0	2	0
RP-2030_USAUPNEG1108P	1	1	0
RP-2030_USAUPNEG1131P	2	0	0
RP-2030_USAUPNEG1134P	2	0	0
RP-2030_USAUPNEG1135P	2	0	0
RP-2030_USAUPNEG1138P	1	1	0
RP-2345_10000002	0	2	0
RP-2345_10000012	0	1	1
RP-2345_10000029	2	0	0
RP-2345_10000041	0	2	0
RP-2345_10000082	0	2	0
RP-2345_10000085	0	2	0
RP-2345_10000098	0	2	0
RP-2345_10000100	2	0	0
RP-2345_10000138	0	2	0
RP-2345_10000148	0	2	0
RP-2345_10000168	2	0	0
RP-2345_10000169	0	2	0
RP-2345_10000173	0	2	0
RP-2345_10000178	2	0	0
RP-2345_10000180	0	2	0
RP-2345_10000201	2	0	0
RP-2345_10000232	2	0	0
RP-2345_10000233	2	0	0
RP-2345_10000234	0	2	0
RP-2345_10000244	2	0	0
RP-2345_10000245	1	1	0
RP-2345_10000280	2	0	0
RP-2345_10000287	0	0	2
RP-2345_10000335	0	2	0
